layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
7,0,84,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
7,1,85,128,7.451298701298704,6.181818181818182,9.714285714285715,1.6949389159566854,6.181818181818182,9.714285714285715,3.5324675324675336,3.5324675324675336,6.181818181818182,82
7,2,86,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
7,3,87,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
7,4,88,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
7,5,89,128,3.7798603111813347,2.0,11.333333333333334,1.8277475837701243,2.9565217391304346,3.5789473684210527,0.6224256292906181,9.333333333333334,3.090909090909091,26
7,6,90,128,3.6536258012820517,2.0606060606060606,9.714285714285715,1.51015061670306,3.090909090909091,3.238095238095238,0.1471861471861473,7.653679653679655,3.090909090909091,64
7,7,91,128,7.1201298701298725,6.181818181818182,9.714285714285715,1.5601688209528817,6.181818181818182,9.714285714285715,3.5324675324675336,3.5324675324675336,6.181818181818182,94
7,8,92,128,6.095134032634034,3.238095238095238,9.714285714285715,0.6180363190132093,6.181818181818182,6.181818181818182,0.0,6.476190476190477,6.181818181818182,120
7,9,93,128,6.5501334055199205,2.125,13.6,2.443214818753112,6.181818181818182,9.714285714285715,3.5324675324675336,11.475,6.181818181818182,59
7,10,94,128,8.760663748753466,2.0,22.666666666666668,7.847714429593582,2.9565217391304346,12.75,9.793478260869566,20.666666666666668,2.9565217391304346,36
7,11,95,128,8.263974505830825,2.0606060606060606,22.666666666666668,4.085300547339704,6.181818181818182,9.714285714285715,3.5324675324675336,20.60606060606061,9.714285714285715,56
8,0,96,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
8,1,97,128,6.209415584415584,6.181818181818182,9.714285714285715,0.31100693243983607,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,127
8,2,98,128,6.185267857142858,3.090909090909091,9.714285714285715,0.4148655904603084,6.181818181818182,6.181818181818182,0.0,6.6233766233766245,6.181818181818182,126
8,3,99,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
8,4,100,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
8,5,101,128,6.209415584415584,6.181818181818182,9.714285714285715,0.31100693243983607,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,127
8,6,102,128,5.517022556143439,2.0606060606060606,9.714285714285715,2.2817492163476696,3.238095238095238,6.181818181818182,2.9437229437229435,7.653679653679655,6.181818181818182,68
8,7,103,128,6.217464826839827,3.090909090909091,9.714285714285715,0.7827260183703809,6.181818181818182,6.181818181818182,0.0,6.6233766233766245,6.181818181818182,111
8,8,104,128,10.210458598994606,2.125,17.0,4.0558883730654065,9.714285714285715,9.714285714285715,0.0,14.875,9.714285714285715,69
8,9,105,128,6.167329545454546,3.090909090909091,6.8,0.2835482032187011,6.181818181818182,6.181818181818182,0.0,3.709090909090909,6.181818181818182,125
8,10,106,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
8,11,107,128,6.297727272727274,6.181818181818182,13.6,0.9199998877110963,6.181818181818182,6.181818181818182,0.0,7.418181818181818,6.181818181818182,126
9,0,108,128,6.186647727272728,6.181818181818182,6.8,0.05442621317697129,6.181818181818182,6.181818181818182,0.0,0.6181818181818182,6.181818181818182,127
9,1,109,128,6.158920336909468,2.9565217391304346,9.714285714285715,1.1603374945482465,6.181818181818182,6.181818181818182,0.0,6.757763975155281,6.181818181818182,112
9,2,110,128,9.911710915984997,2.0606060606060606,22.666666666666668,6.041420917120595,6.181818181818182,9.714285714285715,3.5324675324675336,20.60606060606061,9.714285714285715,38
9,3,111,128,6.761416317068045,2.0,22.666666666666668,3.4491274907279674,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,9.714285714285715,55
9,4,112,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
